time,q1_dot,q2_dot,q3_dot,q4_dot,q5_dot,q6_dot,q7_dot
99.4,-0.239019,-0.0672341,-0.0337433,-0.3,-0.0462197,0.00626262,0.126719
99.5,-0.238769,-0.0679233,-0.0351154,-0.3,-0.0464702,0.00590519,0.126641
99.6,-0.238491,-0.0686762,-0.0365792,-0.3,-0.0467307,0.00552118,0.126557
99.7,-0.238211,-0.0694181,-0.0379826,-0.3,-0.046973,0.00515027,0.126475
99.8,-0.237915,-0.070186,-0.0394013,-0.3,-0.047211,0.00477274,0.126391
99.9,-0.237604,-0.0709798,-0.0408354,-0.3,-0.0474447,0.00438855,0.126305
100,-0.237277,-0.0717996,-0.042285,-0.3,-0.0476738,0.00399768,0.126217
100.1,-0.236916,-0.0726905,-0.0438312,-0.3,-0.0479108,0.00357822,0.126121
100.2,-0.236554,-0.0735636,-0.0453129,-0.3,-0.0481299,0.00317353,0.126028
100.3,-0.236176,-0.0744628,-0.0468104,-0.3,-0.0483438,0.00276205,0.125933
100.4,-0.23578,-0.0753879,-0.0483237,-0.3,-0.0485524,0.00234377,0.125835
100.5,-0.235366,-0.0763389,-0.049853,-0.3,-0.0487553,0.00191866,0.125734
100.6,-0.234912,-0.0773677,-0.0514838,-0.3,-0.0489636,0.00146294,0.125625
100.7,-0.234461,-0.0783712,-0.0530461,-0.3,-0.0491544,0.00102377,0.12552
100.8,-0.233991,-0.0794001,-0.0546247,-0.3,-0.0493387,0.0005777,0.125411
100.9,-0.233476,-0.0805106,-0.0563078,-0.3,-0.0495266,9.9826e-05,0.125293
101,-0.232967,-0.0815907,-0.0579199,-0.3,-0.0496971,-0.000360365,0.125179
101.1,-0.232438,-0.0826954,-0.0595485,-0.3,-0.0498603,-0.000827448,0.125061
101.2,-0.231861,-0.0838848,-0.0612846,-0.3,-0.050025,-0.00132747,0.124934
101.3,-0.231291,-0.0850386,-0.0629472,-0.3,-0.0501725,-0.00180862,0.12481
101.4,-0.230702,-0.0862157,-0.0646263,-0.3,-0.0503118,-0.00229659,0.124683
101.5,-0.230093,-0.0874157,-0.0663221,-0.3,-0.0504427,-0.00279133,0.124552
101.6,-0.229463,-0.0886378,-0.0680344,-0.3,-0.0505647,-0.00329278,0.124418
101.7,-0.228813,-0.0898816,-0.0697633,-0.3,-0.0506776,-0.00380089,0.124281
101.8,-0.228106,-0.0912163,-0.0716058,-0.3,-0.0507865,-0.00434421,0.124132
101.9,-0.227415,-0.0925023,-0.0733686,-0.3,-0.0508794,-0.00486572,0.123987
102,-0.226704,-0.093808,-0.0751476,-0.3,-0.0509619,-0.00539363,0.123839
102.1,-0.225973,-0.0951322,-0.0769429,-0.3,-0.0510338,-0.00592779,0.123686
102.2,-0.225184,-0.0965463,-0.0788545,-0.3,-0.0510983,-0.0064978,0.123521
102.3,-0.224413,-0.097906,-0.0806825,-0.3,-0.0511472,-0.00704436,0.123361
102.4,-0.223623,-0.0992817,-0.082526,-0.3,-0.0511841,-0.00759671,0.123196
102.5,-0.222814,-0.100672,-0.0843849,-0.3,-0.0512089,-0.00815466,0.123027
102.6,-0.221987,-0.102076,-0.0862586,-0.3,-0.0512211,-0.00871797,0.122854
102.7,-0.221098,-0.103569,-0.0882516,-0.3,-0.0512206,-0.00931769,0.122668
102.8,-0.220236,-0.104997,-0.0901548,-0.3,-0.0512058,-0.00989126,0.122486
102.9,-0.219356,-0.106435,-0.0920717,-0.3,-0.0511772,-0.0104694,0.1223
103,-0.218414,-0.10796,-0.0941086,-0.3,-0.0511326,-0.0110839,0.1221
103.1,-0.217503,-0.109414,-0.0960517,-0.3,-0.0510748,-0.0116705,0.121905
103.2,-0.216577,-0.110874,-0.0980067,-0.3,-0.0510023,-0.0122606,0.121706
103.3,-0.215748,-0.112188,-0.100018,-0.3,-0.0509284,-0.0128532,0.121514
103.4,-0.215777,-0.112253,-0.101604,-0.3,-0.0509408,-0.0132473,0.121443
103.5,-0.215816,-0.112311,-0.103202,-0.3,-0.0509459,-0.0136466,0.121369
103.6,-0.215864,-0.112363,-0.104811,-0.3,-0.0509435,-0.0140508,0.121293
103.7,-0.215925,-0.11241,-0.106523,-0.3,-0.0509335,-0.0144828,0.121209
103.8,-0.215993,-0.112448,-0.108155,-0.3,-0.0509154,-0.0148968,0.121128
103.9,-0.216071,-0.112479,-0.109799,-0.3,-0.0508895,-0.0153154,0.121044
104,-0.216163,-0.112504,-0.111545,-0.3,-0.0508542,-0.0157624,0.120953
104.1,-0.216259,-0.112521,-0.11321,-0.3,-0.0508118,-0.0161904,0.120864
104.2,-0.216364,-0.11253,-0.114884,-0.3,-0.0507611,-0.0166228,0.120773
104.3,-0.216485,-0.112532,-0.116663,-0.3,-0.0506992,-0.017084,0.120674
104.4,-0.216607,-0.112527,-0.118357,-0.3,-0.0506311,-0.0175252,0.120578
104.5,-0.216738,-0.112514,-0.120061,-0.3,-0.0505544,-0.0179705,0.120479
104.6,-0.216877,-0.112494,-0.121774,-0.3,-0.0504688,-0.0184198,0.120378
104.7,-0.217032,-0.112464,-0.123591,-0.3,-0.0503691,-0.0188985,0.120268
104.8,-0.217187,-0.112428,-0.12532,-0.3,-0.0502651,-0.0193558,0.120162
104.9,-0.217348,-0.112385,-0.127058,-0.3,-0.0501518,-0.019817,0.120054
105,-0.217517,-0.112334,-0.128804,-0.3,-0.0500292,-0.0202819,0.119943
105.1,-0.217693,-0.112276,-0.130556,-0.3,-0.0498971,-0.0207503,0.11983
105.2,-0.217885,-0.112205,-0.132414,-0.3,-0.0497476,-0.0212486,0.119708
105.3,-0.218074,-0.112131,-0.134181,-0.3,-0.0495956,-0.0217242,0.11959
105.4,-0.218268,-0.112049,-0.135954,-0.3,-0.0494337,-0.022203,0.11947
105.5,-0.218468,-0.111958,-0.137733,-0.3,-0.0492618,-0.0226851,0.119347
105.6,-0.218674,-0.11186,-0.139518,-0.3,-0.0490798,-0.0231702,0.119222
105.7,-0.218884,-0.111754,-0.141309,-0.3,-0.0488875,-0.0236584,0.119095
105.8,-0.2191,-0.11164,-0.143104,-0.3,-0.0486847,-0.0241494,0.118965
105.9,-0.219319,-0.111519,-0.144904,-0.3,-0.0484714,-0.0246433,0.118833
106,-0.219556,-0.111381,-0.146808,-0.3,-0.0482356,-0.0251677,0.118691
106.1,-0.219784,-0.111243,-0.148616,-0.3,-0.0480003,-0.025667,0.118555
106.2,-0.220015,-0.111097,-0.150428,-0.3,-0.047754,-0.0261688,0.118416
106.3,-0.220249,-0.110943,-0.152243,-0.3,-0.0474966,-0.0266729,0.118274
106.4,-0.220486,-0.11078,-0.15406,-0.3,-0.0472281,-0.0271792,0.118131
106.5,-0.220739,-0.110601,-0.155981,-0.3,-0.0469327,-0.0277161,0.117977
106.6,-0.220981,-0.110422,-0.157803,-0.3,-0.0466409,-0.0282267,0.117829
106.7,-0.221224,-0.110236,-0.159626,-0.3,-0.0463375,-0.0287392,0.117678
106.8,-0.221482,-0.110031,-0.161552,-0.3,-0.0460049,-0.0292822,0.117517
106.9,-0.221728,-0.109828,-0.163377,-0.3,-0.0456775,-0.0297982,0.117362
107,-0.221974,-0.109618,-0.165202,-0.3,-0.0453381,-0.0303157,0.117204
107.1,-0.22222,-0.1094,-0.167027,-0.3,-0.0449869,-0.0308346,0.117045
107.2,-0.222466,-0.109174,-0.168851,-0.3,-0.0446235,-0.0313547,0.116883
107.3,-0.222726,-0.108927,-0.170776,-0.3,-0.0442278,-0.0319054,0.11671
107.4,-0.22297,-0.108685,-0.172597,-0.3,-0.0438394,-0.0324277,0.116544
107.5,-0.223213,-0.108436,-0.174416,-0.3,-0.0434386,-0.0329509,0.116375
107.6,-0.223468,-0.108165,-0.176334,-0.3,-0.0430023,-0.0335041,0.116195
107.7,-0.223707,-0.107901,-0.178147,-0.3,-0.0425759,-0.0340286,0.116022
107.8,-0.223943,-0.10763,-0.179957,-0.3,-0.0421368,-0.0345535,0.115847
107.9,-0.224176,-0.107351,-0.181762,-0.3,-0.0416851,-0.0350788,0.11567
108,-0.224406,-0.107066,-0.183563,-0.3,-0.0412207,-0.0356042,0.115491
108.1,-0.224632,-0.106773,-0.185359,-0.3,-0.0407435,-0.0361296,0.11531
108.2,-0.224854,-0.106474,-0.18715,-0.3,-0.0402542,-0.0366552,0.115126
108.3,-0.225072,-0.106168,-0.188935,-0.3,-0.0397512,-0.0371802,0.114941
108.4,-0.225296,-0.105838,-0.190812,-0.3,-0.0392075,-0.0377344,0.114743
108.5,-0.225503,-0.105518,-0.192582,-0.3,-0.0386779,-0.0382584,0.114553
108.6,-0.225704,-0.105193,-0.194344,-0.3,-0.0381354,-0.0387816,0.114362
108.7,-0.225899,-0.104861,-0.1961,-0.3,-0.0375806,-0.0393043,0.114168
108.8,-0.226097,-0.104505,-0.197942,-0.3,-0.0369804,-0.0398548,0.113962
108.9,-0.226278,-0.104161,-0.199678,-0.3,-0.036398,-0.0403749,0.113764
109,-0.226451,-0.103812,-0.201404,-0.3,-0.0358026,-0.0408936,0.113565
109.1,-0.226616,-0.103458,-0.203119,-0.3,-0.0351941,-0.0414109,0.113363
109.2,-0.226773,-0.103098,-0.204824,-0.3,-0.0345726,-0.0419265,0.11316
109.3,-0.22693,-0.102713,-0.206611,-0.3,-0.0339028,-0.042469,0.112944
109.4,-0.227069,-0.102344,-0.208292,-0.3,-0.0332546,-0.0429808,0.112737
109.5,-0.227257,-0.106832,-0.210216,-0.3,-0.0316123,-0.0432265,0.112087
109.6,-0.227405,-0.112921,-0.212087,-0.3,-0.0297295,-0.0433889,0.111301
109.7,-0.227491,-0.119381,-0.213959,-0.3,-0.0278164,-0.0435829,0.110472
109.8,-0.227514,-0.126238,-0.215837,-0.3,-0.0258708,-0.0438101,0.109596
109.9,-0.227475,-0.133516,-0.217724,-0.3,-0.0238903,-0.0440723,0.10867
110,-0.227378,-0.141212,-0.219623,-0.3,-0.0218764,-0.0443704,0.107695
110.1,-0.227205,-0.149863,-0.221646,-0.3,-0.0197057,-0.0447271,0.106604
110.2,-0.226975,-0.158587,-0.223586,-0.3,-0.0176042,-0.045107,0.105507
110.3,-0.226684,-0.16785,-0.225553,-0.3,-0.015457,-0.0455294,0.104347
110.4,-0.226331,-0.177686,-0.227553,-0.3,-0.0132611,-0.0459962,0.103117
110.5,-0.225897,-0.188717,-0.229705,-0.3,-0.0108885,-0.0465387,0.101742
110.6,-0.225423,-0.199857,-0.231791,-0.3,-0.00858074,-0.0471031,0.100355
110.7,-0.224891,-0.211707,-0.233931,-0.3,-0.00621129,-0.0477184,0.0988824
110.8,-0.224305,-0.224324,-0.236133,-0.3,-0.00377509,-0.0483866,0.0973169
110.9,-0.223666,-0.237771,-0.238405,-0.3,-0.001266,-0.0491098,0.0956504
111,-0.222624,-0.244127,-0.240606,-0.3,-4.86602e-05,-0.0503463,0.0945991
111.1,-0.221223,-0.244247,-0.242759,-0.3,8.96864e-05,-0.0520122,0.0940854
111.2,-0.219784,-0.244328,-0.244964,-0.3,0.000254042,-0.0537118,0.09355
111.3,-0.218309,-0.244367,-0.247217,-0.3,0.000446492,-0.0554409,0.0929936
111.4,-0.216795,-0.244365,-0.249516,-0.3,0.00066582,-0.0571981,0.0924166
111.5,-0.215241,-0.244319,-0.251857,-0.3,0.000914365,-0.0589808,0.0918193
111.6,-0.213554,-0.244221,-0.254372,-0.3,0.00121003,-0.0608874,0.0911672
111.7,-0.212002,-0.244091,-0.256657,-0.3,0.00150454,-0.0626124,0.0905653
111.8,-0.210311,-0.243908,-0.259108,-0.3,0.00184527,-0.0644573,0.0899098
111.9,-0.208571,-0.243679,-0.261589,-0.3,0.00221651,-0.0663185,0.0892361
112,-0.206779,-0.243403,-0.264096,-0.3,0.00261847,-0.0681934,0.0885448
112.1,-0.204932,-0.24308,-0.266626,-0.3,0.0030512,-0.0700795,0.0878367
112.2,-0.203027,-0.24271,-0.269175,-0.3,0.00351464,-0.0719741,0.0871124
112.3,-0.201064,-0.242292,-0.271737,-0.3,0.00400864,-0.0738744,0.0863729
112.4,-0.199039,-0.241826,-0.27431,-0.3,0.00453298,-0.0757775,0.0856189
112.5,-0.197068,-0.241344,-0.276746,-0.3,0.00505453,-0.0775756,0.0848944
112.6,-0.195039,-0.240819,-0.279183,-0.3,0.00560274,-0.079371,0.0841588
112.7,-0.192825,-0.240217,-0.28176,-0.3,0.00621268,-0.0812656,0.0833686
112.8,-0.190542,-0.23957,-0.284329,-0.3,0.00685107,-0.0831512,0.0825679
112.9,-0.188188,-0.238877,-0.286886,-0.3,0.00751736,-0.0850248,0.081758
113,-0.185762,-0.23814,-0.289425,-0.3,0.00821081,-0.0868829,0.0809399
113.1,-0.183121,-0.237315,-0.292082,-0.3,0.00897038,-0.0888248,0.080069
113.2,-0.180688,-0.236537,-0.294431,-0.3,0.00967563,-0.0905402,0.0792847
113.3,-0.178037,-0.235674,-0.29689,-0.3,0.0104436,-0.0923339,0.0784501
113.4,-0.175309,-0.234772,-0.29931,-0.3,0.011235,-0.0940992,0.0776128
113.5,-0.172505,-0.233833,-0.3,-0.3,0.0120508,-0.0958309,0.0767743
113.6,-0.169624,-0.232859,-0.3,-0.3,0.012888,-0.0975273,0.0759361
113.7,-0.166665,-0.231853,-0.3,-0.3,0.0137454,-0.0991851,0.0750996
113.8,-0.16363,-0.230815,-0.3,-0.3,0.014622,-0.100801,0.0742665
113.9,-0.160518,-0.22975,-0.3,-0.3,0.0155164,-0.102372,0.0734382
114,-0.15733,-0.22866,-0.3,-0.3,0.0164277,-0.103894,0.0726165
114.1,-0.154068,-0.227548,-0.3,-0.3,0.0173546,-0.105365,0.071803
114.2,-0.150732,-0.226416,-0.3,-0.299376,0.018296,-0.106782,0.0709992
114.3,-0.147326,-0.225268,-0.3,-0.29851,0.0192507,-0.108141,0.0702067
114.4,-0.143851,-0.224108,-0.3,-0.297645,0.0202178,-0.10944,0.0694273
114.5,-0.140309,-0.222938,-0.3,-0.296784,0.021196,-0.110676,0.0686625
114.6,-0.136701,-0.221762,-0.3,-0.295931,0.0221832,-0.111849,0.0679137
114.7,-0.133035,-0.220584,-0.3,-0.295091,0.0231811,-0.112951,0.0671829
114.8,-0.129311,-0.219407,-0.3,-0.294265,0.0241874,-0.113984,0.0664714
114.9,-0.125533,-0.218236,-0.3,-0.293459,0.0252014,-0.114944,0.0657807
115,-0.121706,-0.217073,-0.3,-0.292675,0.0262223,-0.11583,0.0651122
115.1,-0.117834,-0.215923,-0.3,-0.291916,0.0272495,-0.11664,0.0644674
115.2,-0.113921,-0.214789,-0.3,-0.291186,0.0282825,-0.117372,0.0638476
115.3,-0.109751,-0.213614,-0.3,-0.29045,0.0293783,-0.11806,0.0632217
115.4,-0.107253,-0.213085,-0.3,-0.290189,0.0300892,-0.118248,0.0629037
115.5,-0.107015,-0.213545,-0.3,-0.290643,0.0302797,-0.117735,0.0630006
115.6,-0.106773,-0.214007,-0.3,-0.291099,0.0304723,-0.117218,0.0630992
115.7,-0.106532,-0.214459,-0.3,-0.291536,0.0306433,-0.116726,0.0631954
115.8,-0.106306,-0.214886,-0.3,-0.291967,0.0308384,-0.116229,0.0632901
115.9,-0.106056,-0.215354,-0.3,-0.29243,0.031034,-0.1157,0.0633938
116,-0.105803,-0.215825,-0.3,-0.292894,0.0312304,-0.115166,0.0634993
116.1,-0.105547,-0.216298,-0.3,-0.293361,0.0314273,-0.114628,0.0636069
116.2,-0.105294,-0.216761,-0.3,-0.293806,0.0316019,-0.114116,0.0637119
116.3,-0.105034,-0.217238,-0.3,-0.294277,0.031801,-0.11357,0.063823
116.4,-0.104772,-0.217717,-0.3,-0.294749,0.0320013,-0.113019,0.0639362
116.5,-0.104506,-0.218197,-0.3,-0.295223,0.0322027,-0.112464,0.0640513
116.6,-0.104262,-0.218639,-0.3,-0.29567,0.0324062,-0.111935,0.0641602
116.7,-0.103998,-0.219111,-0.3,-0.296124,0.0325866,-0.111402,0.0642743
116.8,-0.103726,-0.219597,-0.3,-0.296604,0.0327914,-0.110834,0.0643953
116.9,-0.103474,-0.220044,-0.3,-0.297056,0.0329978,-0.110293,0.0645098
117,-0.103197,-0.220534,-0.3,-0.29754,0.0332048,-0.109716,0.0646349
117.1,-0.102916,-0.221026,-0.3,-0.298026,0.0334131,-0.109134,0.0647621
117.2,-0.102665,-0.221465,-0.3,-0.298459,0.0335994,-0.108613,0.0648771
117.3,-0.10238,-0.221961,-0.3,-0.298948,0.0338099,-0.108022,0.0650085
117.4,-0.102092,-0.222458,-0.3,-0.299439,0.0340218,-0.107427,0.0651421
117.5,-0.101834,-0.222902,-0.3,-0.299878,0.0342111,-0.106893,0.0652628
117.6,-0.10155,-0.223389,-0.3,-0.3,0.0344023,-0.106322,0.0653947
117.7,-0.101255,-0.223891,-0.3,-0.3,0.0346177,-0.105713,0.0655347
117.8,-0.100957,-0.224395,-0.3,-0.3,0.0348343,-0.105099,0.0656771
117.9,-0.100656,-0.224901,-0.3,-0.3,0.0350521,-0.10448,0.0658219
118,-0.100342,-0.225424,-0.3,-0.3,0.035294,-0.103824,0.0659755
118.1,-0.100011,-0.225976,-0.3,-0.3,0.0355161,-0.103159,0.0661353
118.2,-0.0997247,-0.226446,-0.3,-0.3,0.0357361,-0.102561,0.0662774
118.3,-0.0994235,-0.226944,-0.3,-0.3,0.0359364,-0.101957,0.0664253
118.4,-0.0991439,-0.227401,-0.299069,-0.3,0.0361361,-0.101385,0.0665649
118.5,-0.0989194,-0.227762,-0.298162,-0.3,0.0363087,-0.100919,0.0666779
118.6,-0.0986471,-0.228206,-0.297098,-0.3,0.0364874,-0.100375,0.0668139
118.7,-0.0983251,-0.228724,-0.295818,-0.3,0.0367155,-0.0997198,0.0669771
118.8,-0.098022,-0.229204,-0.294604,-0.3,0.0369406,-0.0990971,0.0671324
118.9,-0.0977078,-0.229709,-0.29337,-0.3,0.0371491,-0.0984661,0.0672935
119,-0.0973767,-0.230233,-0.292058,-0.3,0.0373807,-0.0977954,0.0674648
119.1,-0.0970412,-0.230758,-0.290735,-0.3,0.0376129,-0.0971207,0.0676385
119.2,-0.0967037,-0.231285,-0.2894,-0.3,0.0378472,-0.0964399,0.0678152
119.3,-0.0963499,-0.231831,-0.287984,-0.3,0.0381057,-0.0957164,0.0680033
119.4,-0.0960189,-0.232343,-0.286697,-0.3,0.0383195,-0.0950627,0.0681771
119.5,-0.0956708,-0.232875,-0.285327,-0.3,0.0385571,-0.0943662,0.0683624
119.6,-0.0953214,-0.233407,-0.283945,-0.3,0.0387975,-0.0936636,0.0685508
119.7,-0.094968,-0.23394,-0.282553,-0.3,0.0390389,-0.0929573,0.0687415
119.8,-0.0945935,-0.234496,-0.281073,-0.3,0.0393023,-0.0922067,0.0689452
119.9,-0.0942096,-0.235074,-0.27957,-0.3,0.0395518,-0.0914456,0.0691556
120,-0.0938279,-0.235632,-0.278064,-0.3,0.0398191,-0.0906841,0.0693656
120.1,-0.0934764,-0.236153,-0.276693,-0.3,0.0400434,-0.0899925,0.06956
120.2,-0.0930879,-0.236713,-0.27516,-0.3,0.0403139,-0.0892186,0.0697769
120.3,-0.0926815,-0.2373,-0.273602,-0.3,0.0405641,-0.0884369,0.0700007
120.4,-0.0923024,-0.237844,-0.272118,-0.3,0.0408151,-0.0876905,0.0702145
120.5,-0.0919507,-0.238345,-0.270709,-0.3,0.0410665,-0.0869803,0.0704179
120.6,-0.0915822,-0.238871,-0.269277,-0.3,0.0412978,-0.0862632,0.0706274
120.7,-0.0911859,-0.239422,-0.267755,-0.3,0.0415479,-0.0855031,0.0708508
120.8,-0.0907989,-0.239967,-0.266219,-0.3,0.0418093,-0.0847335,0.0710774
120.9,-0.090402,-0.240515,-0.264669,-0.3,0.0420678,-0.0839609,0.0713072
121,-0.0900005,-0.241067,-0.263104,-0.3,0.0423267,-0.0831803,0.0715416
121.1,-0.0895756,-0.241639,-0.261444,-0.3,0.0426099,-0.082354,0.0717905
121.2,-0.0891333,-0.242235,-0.259757,-0.3,0.0428733,-0.0815194,0.0720466
121.3,-0.0887512,-0.242745,-0.258244,-0.3,0.0431344,-0.0807682,0.0722759
121.4,-0.0883565,-0.243277,-0.256707,-0.3,0.0433787,-0.0800071,0.0725123
121.5,-0.0879087,-0.243858,-0.254984,-0.3,0.0436617,-0.0791588,0.0727767
121.6,-0.0875095,-0.244387,-0.253422,-0.3,0.0439128,-0.0783876,0.0730193
121.7,-0.0870785,-0.244944,-0.251756,-0.3,0.044181,-0.0775694,0.0732786
121.8,-0.0866726,-0.245461,-0.250175,-0.3,0.044445,-0.0767925,0.0735256
121.9,-0.0862346,-0.246018,-0.248481,-0.3,0.044717,-0.0759634,0.0737922
122,-0.0857929,-0.246574,-0.246772,-0.3,0.0449916,-0.0751288,0.0740624
122.1,-0.0853412,-0.247139,-0.245042,-0.3,0.0452595,-0.0742869,0.0743382
122.2,-0.0848959,-0.247693,-0.243303,-0.3,0.045542,-0.0734389,0.0746165
122.3,-0.084456,-0.248233,-0.241637,-0.3,0.0457908,-0.0726334,0.074885
122.4,-0.0839819,-0.248811,-0.239772,-0.3,0.0460995,-0.0717274,0.0751861
122.5,-0.083491,-0.249409,-0.237877,-0.3,0.0463891,-0.0708124,0.0754948
122.6,-0.0830193,-0.249969,-0.236071,-0.3,0.0466692,-0.0699441,0.0757897
122.7,-0.082548,-0.250527,-0.234248,-0.3,0.0469541,-0.0690675,0.0760893
122.8,-0.0820965,-0.251048,-0.232516,-0.3,0.0472293,-0.0682387,0.0763743
122.9,-0.0815931,-0.251614,-0.230695,-0.3,0.0474791,-0.067383,0.0766806
123,-0.081068,-0.252193,-0.228876,-0.3,0.0476981,-0.0665213,0.076987
123.1,-0.0805673,-0.252727,-0.227129,-0.3,0.0479277,-0.0657077,0.0772841
123.2,-0.0800106,-0.25332,-0.22521,-0.3,0.0481631,-0.0648103,0.0776102
123.3,-0.0794672,-0.253901,-0.223342,-0.3,0.0483771,-0.0639331,0.0779292
123.4,-0.0789022,-0.254491,-0.221389,-0.3,0.0486135,-0.0630229,0.0782644
123.5,-0.0783511,-0.255053,-0.219505,-0.3,0.0488423,-0.0621445,0.0785873
123.6,-0.0777758,-0.255641,-0.217519,-0.3,0.0490792,-0.0612249,0.0789306
123.7,-0.0771917,-0.256227,-0.215517,-0.3,0.0493136,-0.0603035,0.0792773
123.8,-0.0766282,-0.256791,-0.213595,-0.3,0.0495255,-0.0594191,0.0796126
123.9,-0.0760993,-0.257311,-0.211731,-0.3,0.0497642,-0.0585693,0.0799395
124,-0.0755038,-0.25789,-0.209682,-0.3,0.0500016,-0.057633,0.0802988
124.1,-0.0749026,-0.258467,-0.207615,-0.3,0.0502392,-0.0566921,0.0806623
124.2,-0.0742798,-0.259058,-0.205485,-0.3,0.0504773,-0.0557172,0.0810375
124.3,-0.0736927,-0.259607,-0.203445,-0.3,0.0507162,-0.054804,0.0814008
124.4,-0.0730854,-0.260173,-0.201376,-0.3,0.0509334,-0.0538622,0.0817671
124.5,-0.072471,-0.260733,-0.199257,-0.3,0.0511729,-0.0529132,0.0821452
124.6,-0.0718489,-0.261292,-0.197116,-0.3,0.0514106,-0.0519562,0.0825292
124.7,-0.0712558,-0.261809,-0.195092,-0.3,0.051639,-0.0510594,0.0828921
124.8,-0.0706422,-0.262351,-0.192988,-0.3,0.0518578,-0.0501191,0.0832703
124.9,-0.070003,-0.262901,-0.190795,-0.3,0.052095,-0.0491506,0.0836666
125,-0.0693599,-0.263445,-0.188591,-0.3,0.0523314,-0.0481824,0.084066
125.1,-0.0686841,-0.264003,-0.18627,-0.3,0.052588,-0.0471696,0.0844885
125.2,-0.0680462,-0.264532,-0.184098,-0.3,0.0528031,-0.0462166,0.0848829
125.3,-0.0674276,-0.265025,-0.181987,-0.3,0.0530303,-0.0453047,0.0852686
125.4,-0.0667795,-0.265549,-0.179769,-0.3,0.053248,-0.0443338,0.0856742
125.5,-0.066179,-0.266018,-0.177726,-0.3,0.0534543,-0.0434554,0.0860487
125.6,-0.0654981,-0.266543,-0.175403,-0.3,0.0536876,-0.0424577,0.086476
125.7,-0.0648462,-0.26703,-0.173196,-0.3,0.0539111,-0.0415158,0.0868822
125.8,-0.0641793,-0.267533,-0.170925,-0.3,0.0541241,-0.0405429,0.087301
125.9,-0.0635281,-0.268002,-0.168718,-0.3,0.054346,-0.0396139,0.0877101
126,-0.0628215,-0.26851,-0.166321,-0.3,0.0545744,-0.0386033,0.0881546
126.1,-0.0621395,-0.268997,-0.164003,-0.3,0.0547843,-0.0376249,0.0885848
126.2,-0.0614691,-0.269454,-0.16174,-0.3,0.0550022,-0.036686,0.0890065
126.3,-0.0607773,-0.269929,-0.159393,-0.3,0.0552097,-0.035705,0.089444
126.4,-0.0601037,-0.270369,-0.157103,-0.3,0.055439,-0.0347637,0.0898714
126.5,-0.059367,-0.270849,-0.154617,-0.3,0.0556609,-0.0337412,0.0903367
126.6,-0.0586163,-0.271328,-0.152091,-0.3,0.0558821,-0.0327045,0.0908095
126.7,-0.0578946,-0.271773,-0.149596,-0.3,0.0561425,-0.0316893,0.0912763
126.8,-0.0572444,-0.272166,-0.147251,-0.3,0.0564371,-0.030738,0.0917143
126.9,-0.056614,-0.272525,-0.144928,-0.3,0.0567876,-0.029804,0.0921459
127,-0.055989,-0.272871,-0.142486,-0.3,0.0572272,-0.028826,0.0925984
127.1,-0.055408,-0.273179,-0.140069,-0.3,0.0577497,-0.0278637,0.0930446
127.2,-0.0548299,-0.27348,-0.137633,-0.3,0.058294,-0.0269005,0.093495
127.3,-0.0542395,-0.273783,-0.135161,-0.3,0.0588375,-0.0259303,0.0939537
127.4,-0.0536371,-0.274089,-0.132654,-0.3,0.0593803,-0.0249533,0.0944205
127.5,-0.0530624,-0.274381,-0.13025,-0.3,0.0598933,-0.0240216,0.0948699
127.6,-0.0645578,-0.267034,-0.0872235,-0.3,0.0488511,-0.062017,0.0753587
127.7,-0.0519447,-0.274927,-0.125681,-0.3,0.060848,-0.022273,0.0957269
127.8,-0.0513048,-0.275235,-0.123068,-0.3,0.0613835,-0.0212824,0.0962193
127.9,-0.0506886,-0.275531,-0.120537,-0.3,0.0618952,-0.0203288,0.0966978
128,-0.050019,-0.275843,-0.117825,-0.3,0.0624359,-0.0193162,0.0972115
128.1,-0.0493692,-0.276138,-0.115231,-0.3,0.0629438,-0.0183566,0.0977041
128.2,-0.0487162,-0.276435,-0.112594,-0.3,0.0634476,-0.0173855,0.0982066
128.3,-0.0480045,-0.27675,-0.109767,-0.3,0.0639738,-0.0163542,0.0987464
128.4,-0.0472762,-0.277065,-0.106896,-0.3,0.0644922,-0.0153155,0.0992959
128.5,-0.046485,-0.277396,-0.103825,-0.3,0.0650304,-0.014215,0.0998848
128.6,-0.0457714,-0.277693,-0.101031,-0.3,0.0655053,-0.0132193,0.100422
128.7,-0.0449945,-0.278005,-0.0980348,-0.3,0.0659992,-0.0121623,0.100999
128.8,-0.0442406,-0.278296,-0.0951692,-0.3,0.0664566,-0.0111613,0.101552
128.9,-0.0434323,-0.278603,-0.0920926,-0.3,0.0669329,-0.0100941,0.102146
129,-0.0426587,-0.27889,-0.0891457,-0.3,0.0673743,-0.00907915,0.102717
129.1,-0.0418638,-0.279171,-0.0861653,-0.3,0.0678057,-0.00806353,0.103294
129.2,-0.0410104,-0.279464,-0.0829705,-0.3,0.0682535,-0.00698373,0.103913
129.3,-0.0401392,-0.27975,-0.0797338,-0.3,0.0686897,-0.00590018,0.104541
129.4,-0.0393035,-0.280015,-0.0766379,-0.3,0.0690912,-0.00487253,0.105142
129.5,-0.0383983,-0.280287,-0.0733239,-0.3,0.0695042,-0.00378437,0.105785
129.6,-0.0374761,-0.28055,-0.0699708,-0.3,0.0699046,-0.00269439,0.106437
